timestamp,helio_stats_id,camera_use,id,currentX,currentY,err_posx,err_posy,x,y,x1,y1,ls1,st_path,move_comp,elevation,azimuth,control_by
26/11/24 09:02:16,h1,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,67.78,6.44,0.76,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 09:05:16,h1,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,70.12,5.7,1.54,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 09:24:32,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 09:25:17,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 09:41:24,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 09:51:43,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 09:59:20,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 10:00:27,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 10:14:29,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 10:25:29,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 10:29:45,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 10:34:33,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 10:37:01,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 10:37:17,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 10:38:57,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 10:40:10,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 10:47:15,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 10:48:38,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 10:49:59,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 10:50:54,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 10:51:46,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 10:52:34,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 10:53:25,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 10:54:43,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 11:18:31,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 11:32:32,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 11:42:39,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 11:46:11,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,102.11,57.62,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 12:19:11,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,201.43,67.48,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 12:26:19,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,201.43,67.48,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 12:33:43,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,201.43,67.48,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 12:41:56,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,201.43,67.48,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 12:50:22,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,201.43,67.48,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 12:57:27,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,201.43,67.48,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 13:10:19,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,201.43,67.48,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 13:11:36,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,201.43,67.48,0.25,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 13:25:15,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,253.51,14.7,7.57,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 13:29:37,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,253.51,14.7,7.57,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 14:04:00,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,253.51,14.7,7.57,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 14:08:14,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,253.51,14.7,7.57,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 14:10:19,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,253.51,14.7,7.57,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 14:11:40,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,253.51,14.7,7.57,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 14:13:18,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,253.51,14.7,7.57,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 14:15:57,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,253.51,14.7,7.57,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 14:17:16,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,253.51,14.7,7.57,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 14:17:35,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,253.51,14.7,7.57,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 14:18:43,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,253.51,14.7,7.57,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 14:19:48,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,253.51,14.7,7.57,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 14:21:14,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,253.51,14.7,7.57,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 14:21:51,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,253.51,14.7,7.57,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 14:22:53,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,253.51,14.7,7.57,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 14:26:06,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,253.51,14.7,7.57,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 14:26:30,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,253.51,14.7,7.57,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 14:27:40,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,253.51,14.7,7.57,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
26/11/24 14:41:31,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,253.51,14.7,7.57,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
27/11/24 10:15:53,h1,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,186.75,386.62,1.01,400.0,0,0,0,0,0,0,0,0.0,0.0,machine
27/11/24 10:21:15,h1,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,189.2,385.48,0.42,400.0,0,0,0,0,0,0,0,0.0,0.0,machine
27/11/24 11:13:56,h1,camera-bottom,0,4.25,7.59,0.11,200.0,0,0,0,0,0,0,0,0.0,0.0,human
27/11/24 11:24:40,h1,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,27.58,18.95,0.35,400.0,0,0,0,0,0,0,0,0.0,0.0,machine
27/11/24 11:24:56,h1,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,27.96,18.88,0.24,400.0,0,0,0,0,0,0,0,0.0,0.0,machine
27/11/24 11:28:06,h1,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,29.48,17.42,0.28,400.0,0,0,0,0,0,0,0,0.0,0.0,machine
27/11/24 11:35:28,h1,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,33.58,14.83,0.79,400.0,0,0,0,0,0,0,0,0.0,0.0,machine
27/11/24 11:36:12,h1,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,33.96,14.08,0.3,400.0,0,0,0,0,0,0,0,0.0,0.0,machine
27/11/24 11:40:55,h1,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,36.38,11.5,0.21,400.0,0,0,0,0,0,0,0,0.0,0.0,machine
27/11/24 11:48:09,h1,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,4.13,0.0,0.31,400.0,0,0,0,0,0,0,0,0.0,0.0,machine
27/11/24 11:50:43,h1,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,5.36,0.0,0.22,400.0,0,0,0,0,0,0,0,0.0,0.0,machine
27/11/24 11:51:52,h1,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,5.84,0.0,0.48,400.0,0,0,0,0,0,0,0,0.0,0.0,machine
27/11/24 11:53:14,h1,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,6.64,0.0,0.65,400.0,0,0,0,0,0,0,0,0.0,0.0,machine
27/11/24 11:55:25,h1,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,7.75,0.0,0.28,400.0,0,0,0,0,0,0,0,0.0,0.0,machine
27/11/24 11:56:12,h1,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,8.19,0.0,0.37,400.0,0,0,0,0,0,0,0,0.0,0.0,machine
27/11/24 15:03:29,h3,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,81.05,0.0,0.31,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
27/11/24 15:05:47,h3,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,81.05,0.0,0.31,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
27/11/24 15:07:03,h3,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,81.05,0.0,0.31,200.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 10:28:05,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 10:29:49,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 10:32:06,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 10:33:32,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 10:34:59,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 10:40:50,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 11:53:49,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 11:58:38,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 12:19:34,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 13:22:44,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 13:26:08,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 13:40:08,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 13:42:38,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 13:45:24,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 13:52:34,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 13:55:18,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 13:57:24,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 13:58:10,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 13:58:52,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 14:01:36,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 14:07:56,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 14:12:24,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 14:52:55,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 14:56:25,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
02/12/24 15:30:20,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,machine
03/12/24 09:01:10,h1,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,78.37,372.77,0.23,300.0,0,0,0,0,0,0,0,0.0,0.0,machine
04/12/24 11:28:52,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,0,72.29,421.18,0.16,400.0,0,0,0,0,0,0,0,0.0,0.0,machine
04/12/24 11:38:00,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,1,298.03,196.23,0.11,300.0,0,0,0,0,0,0,0,0.0,0.0,machine
04/12/24 11:41:06,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,1,299.82,194.81,0.09,300.0,0,0,0,0,0,0,0,0.0,0.0,machine
04/12/24 13:58:22,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,1,382.74,137.74,0.25,300.0,0,0,0,0,0,0,0,0.0,0.0,machine
04/12/24 13:59:24,h2,rtsp://admin:Nu12131213@192.168.1.170:554/Streaming/Channels/101/,1,383.23,136.66,0.11,300.0,0,0,0,0,0,0,0,0.0,0.0,machine
